Order_ID,Order_Date,Customer_ID,Product_Category,Discount,Profit,Quantity,Sales,Region
US-2023-111269,6/16/2022,Christine Sundaresam,Office Supplies,0.2,1.794,5,23.92,East
US-2023-111269,6/16/2022,Christine Sundaresam,Technology,0.2,107.9892,6,479.952,East
US-2023-129462,6/16/2022,Joel Eaton,Furniture,0,90.588,2,301.96,South
US-2023-129462,6/16/2022,Joel Eaton,Office Supplies,0,50.5848,3,180.66,South
US-2023-129462,6/16/2022,Joel Eaton,Technology,0,51.8346,2,191.98,South
US-2023-129462,6/16/2022,Joel Eaton,Technology,0,17.1574,1,65.99,South
US-2023-132206,6/16/2022,Michael Kennedy,Office Supplies,0.8,-8.904,7,5.936,Central
US-2023-136826,6/16/2022,Claudia Bergmann,Office Supplies,0.2,4.7304,3,14.016,South
US-2023-155873,6/16/2022,Alejandro Ballentine,Office Supplies,0,9.3312,3,19.44,West
US-2023-155873,6/16/2022,Alejandro Ballentine,Office Supplies,0,92.2368,4,192.16,West
US-2023-155873,6/16/2022,Alejandro Ballentine,Office Supplies,0,4.3368,2,16.68,West
US-2023-118437,6/17/2022,Philip Fox,Furniture,0,46.575,3,155.25,West
US-2023-118437,6/17/2022,Philip Fox,Office Supplies,0,4.0687,1,14.03,West
US-2023-131618,6/17/2022,Luke Schmidt,Office Supplies,0.8,-3.5712,4,2.304,Central
US-2023-131618,6/17/2022,Luke Schmidt,Office Supplies,0.8,-16.38,4,9.36,Central
US-2023-131618,6/17/2022,Luke Schmidt,Office Supplies,0.2,4.4312,2,12.224,Central
US-2023-146346,6/17/2022,Ryan Akin,Office Supplies,0.2,-32.9292,3,146.352,West
US-2023-157833,6/17/2022,Katherine Ducich,Office Supplies,0.2,17.9592,3,51.312,West
US-2023-165323,6/17/2022,Steven Roelle,Technology,0,8.1072,3,101.34,East
US-2023-165323,6/17/2022,Steven Roelle,Technology,0,1668.205,5,3404.5,East
US-2023-112753,6/18/2022,Craig Carreira,Furniture,0.15,75.5937,9,917.9235,West
US-2023-112753,6/18/2022,Craig Carreira,Office Supplies,0,19.0512,6,38.88,West
US-2023-162712,6/18/2022,Neil Knudson,Office Supplies,0.2,23.235,3,74.352,Central
US-2023-102288,6/19/2022,Zuschuss Carroll,Office Supplies,0.8,-1.11,1,0.444,Central
US-2023-102288,6/19/2022,Zuschuss Carroll,Office Supplies,0.8,-5.2072,1,2.264,Central
US-2023-102288,6/19/2022,Zuschuss Carroll,Office Supplies,0.2,47.5072,8,146.176,Central
US-2023-128944,6/19/2022,Katharine Harms,Furniture,0.3,-43.4352,6,760.116,East
US-2023-128944,6/19/2022,Katharine Harms,Furniture,0.2,7.272,3,38.784,East
US-2023-128944,6/19/2022,Katharine Harms,Technology,0.2,1.5291,9,122.328,East
US-2023-138870,6/19/2022,George Ashbrook,Furniture,0,21.1344,4,50.32,West
US-2023-138870,6/19/2022,George Ashbrook,Office Supplies,0,11.5432,2,24.56,West
US-2023-140844,6/19/2022,Allen Rosenblatt,Office Supplies,0,45.9754,2,97.82,East
US-2023-140844,6/19/2022,Allen Rosenblatt,Technology,0,10.312,8,103.12,East
US-2023-141992,6/19/2022,Frank Olsen,Office Supplies,0.2,-32.6366,2,153.584,Central
US-2023-141992,6/19/2022,Frank Olsen,Office Supplies,0.2,0.8388,1,11.184,Central
US-2023-154011,6/19/2022,Deborah Brumfield,Furniture,0.3,-84.9615,3,457.485,Central
US-2023-154011,6/19/2022,Deborah Brumfield,Office Supplies,0.8,-11.0208,3,6.888,Central
US-2023-169999,6/19/2022,Jim Sink,Office Supplies,0.2,3.7596,3,11.568,East
US-2023-169999,6/19/2022,Jim Sink,Office Supplies,0,6.465,2,129.3,East
US-2023-101434,6/20/2022,Toby Ritter,Office Supplies,0,4.8118,2,9.82,East
US-2023-101434,6/20/2022,Toby Ritter,Technology,0,71.991,3,239.97,East
US-2023-106852,6/20/2022,Shui Tom,Office Supplies,0.2,0.5904,2,5.248,East
US-2023-106852,6/20/2022,Shui Tom,Office Supplies,0.2,10.8864,6,31.104,East
US-2023-132934,6/20/2022,Jeremy Ellison,Office Supplies,0.2,18.6006,3,51.312,East
US-2023-132934,6/20/2022,Jeremy Ellison,Technology,0,14.995,5,149.95,East
US-2023-135986,6/20/2022,Paul Gonzalez,Office Supplies,0,15.552,5,32.4,South
US-2023-135986,6/20/2022,Paul Gonzalez,Technology,0,125.99,4,503.96,South
US-2023-151218,6/20/2022,Pauline Johnson,Office Supplies,0.2,0.3348,1,4.464,South
US-2023-101049,6/21/2022,Alan Shonely,Furniture,0.2,2.464,5,17.92,East
US-2023-101049,6/21/2022,Alan Shonely,Office Supplies,0.7,-34.38,6,41.256,East
US-2023-124744,6/21/2022,Eugene Hildebrand,Office Supplies,0,3.0576,2,6.24,East
US-2023-124744,6/21/2022,Eugene Hildebrand,Office Supplies,0,40.376,5,82.4,East
US-2023-124744,6/21/2022,Eugene Hildebrand,Office Supplies,0,219.4416,8,447.84,East
US-2023-105823,6/22/2022,Rick Bensley,Furniture,0,146.388,2,487.96,Central
US-2023-133781,6/22/2022,Dan Campbell,Office Supplies,0.2,12.6927,3,37.608,South
US-2023-155936,6/22/2022,Joe Kamberova,Office Supplies,0.8,-5.0094,3,3.036,Central
US-2023-165757,6/22/2022,Paul Lucas,Office Supplies,0.7,-7.5768,3,10.332,East
US-2023-165757,6/22/2022,Paul Lucas,Office Supplies,0.7,-23.8855,5,31.155,East
US-2023-165757,6/22/2022,Paul Lucas,Office Supplies,0.2,0.6696,2,8.928,East
US-2023-100384,6/24/2022,Nicole Hansen,Office Supplies,0,111.824,8,385.6,West
US-2023-100384,6/24/2022,Nicole Hansen,Office Supplies,0,11.8206,9,35.82,West
US-2023-105074,6/24/2022,Maria Bertelson,Office Supplies,0.2,6.795,3,21.744,East
US-2023-122105,6/24/2022,Caroline Jumper,Office Supplies,0,25.8984,8,95.92,West
US-2023-132955,6/24/2022,Sonia Cooley,Office Supplies,0,48.3771,3,102.93,East
US-2023-136350,6/24/2022,George Ashbrook,Furniture,0.1,32.6332,2,172.764,East
US-2023-136350,6/24/2022,George Ashbrook,Furniture,0,49.8042,3,276.69,East
US-2023-151316,6/24/2022,Matthew Clasen,Office Supplies,0.8,-320.2395,3,182.994,Central
US-2023-151316,6/24/2022,Matthew Clasen,Office Supplies,0.2,3.21,3,10.272,Central
US-2023-159107,6/24/2022,Kean Thornton,Office Supplies,0,1.3536,1,2.88,West
US-2023-116127,6/25/2022,Sarah Brown,Furniture,0.2,-5.0098,1,400.784,East
US-2023-124821,6/25/2022,Anne McFarland,Furniture,0,148.138,4,871.4,West
US-2023-133648,6/25/2022,Max Ludwig,Office Supplies,0.2,0.7348,2,5.344,West
US-2023-133648,6/25/2022,Max Ludwig,Office Supplies,0.2,-2.1195,3,11.304,West
US-2023-133648,6/25/2022,Max Ludwig,Office Supplies,0.2,26.64,6,71.04,West
US-2023-134796,6/25/2022,Fred McMath,Technology,0.2,16.704,2,148.48,Central
US-2023-100636,6/26/2022,Denny Ordway,Office Supplies,0,0,3,272.94,East
US-2023-107132,6/26/2022,Scott Cohen,Office Supplies,0.2,37.1084,2,102.368,East
US-2023-107132,6/26/2022,Scott Cohen,Office Supplies,0,31.5192,3,68.52,East
US-2023-107132,6/26/2022,Scott Cohen,Office Supplies,0,214.164,4,713.88,East
US-2023-107132,6/26/2022,Scott Cohen,Office Supplies,0,8.236,5,28.4,East
US-2023-115364,6/26/2022,Olvera Toch,Office Supplies,0,1.6752,12,83.76,West
US-2023-133256,6/26/2022,Tracy Hopkins,Office Supplies,0,5.4128,4,15.92,Central
US-2023-133256,6/26/2022,Tracy Hopkins,Office Supplies,0,2.043,1,4.54,Central
US-2023-133256,6/26/2022,Tracy Hopkins,Technology,0,135.98,8,543.92,Central
US-2023-138310,6/26/2022,Nora Preis,Technology,0.2,64.7892,9,431.928,West
US-2023-148810,6/26/2022,Dan Reichenbach,Furniture,0.2,-13.6776,3,273.552,South
US-2023-148810,6/26/2022,Dan Reichenbach,Office Supplies,0.2,4.6818,6,13.872,South
US-2023-157091,6/26/2022,Denny Blanton,Furniture,0,31.587,5,526.45,Central
US-2023-161410,6/26/2022,Chris Cortes,Technology,0.4,72.7888,14,545.916,East
US-2023-161410,6/26/2022,Chris Cortes,Technology,0.4,41.79,3,358.2,East
US-2023-163531,6/26/2022,Steven Cartwright,Technology,0,67.1916,3,239.97,East
US-2023-116988,6/27/2022,Pauline Webber,Furniture,0,40.416,3,126.3,West
US-2023-116988,6/27/2022,Pauline Webber,Office Supplies,0,9.3312,3,19.44,West
US-2023-116988,6/27/2022,Pauline Webber,Technology,0,244.6155,5,1287.45,West
US-2023-123638,6/27/2022,Michelle Arnett,Furniture,0.1,31.941,3,191.646,East
US-2023-151190,6/27/2022,Greg Tran,Office Supplies,0,9.2322,3,20.07,Central
US-2023-100650,6/29/2022,Dean Katz,Office Supplies,0,310.9872,2,1295.78,West
US-2023-126081,6/29/2022,Fred Chung,Office Supplies,0.2,1.8144,1,5.184,Central
US-2023-137085,6/29/2022,Carol Triggs,Office Supplies,0.2,101.5794,9,312.552,West
US-2023-137449,6/29/2022,Max Engle,Furniture,0.32,-96.4704,3,409.9992,Central
US-2023-137449,6/29/2022,Max Engle,Furniture,0.3,-39.5118,3,307.314,Central
US-2023-137449,6/29/2022,Max Engle,Office Supplies,0.8,-54.5496,2,21.392,Central
US-2023-138149,6/29/2022,William Brown,Office Supplies,0,3.0368,2,11.68,West
US-2023-138149,6/29/2022,William Brown,Office Supplies,0.2,302.373,5,895.92,West
US-2023-138149,6/29/2022,William Brown,Office Supplies,0,39.213,3,130.71,West
US-2023-138149,6/29/2022,William Brown,Technology,0,22.4316,3,62.31,West
US-2023-143574,6/29/2022,Dan Reichenbach,Furniture,0,185.2578,9,638.82,East
US-2023-143574,6/29/2022,Dan Reichenbach,Furniture,0,8.5544,2,25.16,East
US-2023-143574,6/29/2022,Dan Reichenbach,Office Supplies,0,7.9794,3,30.69,East
US-2023-147039,6/29/2022,Alex Avila,Office Supplies,0,90.735,3,362.94,Central
US-2023-147039,6/29/2022,Alex Avila,Office Supplies,0,5.77,2,11.54,Central
US-2023-102890,6/30/2022,Sheri Gordon,Furniture,0.4,-295.9785,5,1044.63,East
US-2023-102946,6/30/2022,Victor Preis,Office Supplies,0.2,25.5798,3,75.792,West
US-2023-109393,6/30/2022,John Castell,Furniture,0.15,5.1294,3,435.999,West
US-2023-113201,6/30/2022,Thomas Thornton,Office Supplies,0,100.4255,5,204.95,West
US-2023-125745,6/30/2022,Darrin Van Huff,Furniture,0.2,5.368,2,19.52,South
US-2023-131695,6/30/2022,Ralph Arnett,Furniture,0,9.7812,1,22.23,East
US-2023-131695,6/30/2022,Ralph Arnett,Office Supplies,0,67.1139,7,248.57,East
US-2023-163006,6/30/2022,Gary Hansen,Furniture,0.3,-178.8468,3,569.058,Central
US-2023-163006,6/30/2022,Gary Hansen,Furniture,0.6,-10.3124,2,14.224,Central
US-2023-163006,6/30/2022,Gary Hansen,Technology,0.2,125.198,2,1001.584,Central
US-2023-164112,6/30/2022,Neil Ducich,Office Supplies,0,282.2092,7,1085.42,East
US-2023-148362,7/1/2022,Karen Ferguson,Office Supplies,0,78.1954,1,169.99,Central
US-2023-148362,7/1/2022,Karen Ferguson,Office Supplies,0,12.4416,4,25.92,Central
US-2023-148362,7/1/2022,Karen Ferguson,Office Supplies,0,13.3176,4,443.92,Central
US-2023-107958,7/2/2022,Adrian Hane,Office Supplies,0.8,-8.1096,4,5.232,Central
US-2023-107958,7/2/2022,Adrian Hane,Office Supplies,0.2,59.4355,5,163.96,Central
US-2023-106747,7/3/2022,Tony Sayre,Furniture,0,26.598,1,102.3,East
US-2023-111024,7/3/2022,Sam Zeldin,Furniture,0.4,-103.9882,2,215.148,East
US-2023-111024,7/3/2022,Sam Zeldin,Office Supplies,0.2,11.1024,4,32.896,East
US-2023-111024,7/3/2022,Sam Zeldin,Office Supplies,0.2,11.223,6,30.96,East
US-2023-111647,7/3/2022,Rob Dowd,Technology,0.2,62.988,4,167.968,Central
US-2023-121503,7/3/2022,Frank Hawley,Office Supplies,0.2,92.4399,7,273.896,Central
US-2023-121503,7/3/2022,Frank Hawley,Technology,0.4,49.761,3,597.132,Central
US-2023-124828,7/3/2022,Yana Sorensen,Office Supplies,0.2,1.5522,3,9.552,South
US-2023-126179,7/3/2022,Chuck Sachs,Furniture,0,5.5177,1,23.99,South
US-2023-126179,7/3/2022,Chuck Sachs,Technology,0,77.7519,3,287.97,South
US-2023-129777,7/3/2022,Frank Merwin,Office Supplies,0,11.5432,2,24.56,East
US-2023-129777,7/3/2022,Frank Merwin,Technology,0,93.204,10,258.9,East
US-2023-139437,7/3/2022,Rob Dowd,Office Supplies,0,0.8792,4,87.92,West
US-2023-140053,7/3/2022,Christina Anderson,Furniture,0,114.6285,9,545.85,West
US-2023-166233,7/3/2022,Michael Oakman,Technology,0.2,-2.7,2,24,South
US-2023-168109,7/3/2022,Jim Kriz,Technology,0,742.632,4,1687.8,West
US-2023-168109,7/3/2022,Jim Kriz,Technology,0,26.3912,2,59.98,West
US-2023-168109,7/3/2022,Jim Kriz,Technology,0.2,209.58,6,2395.2,West
US-2023-168109,7/3/2022,Jim Kriz,Technology,0.2,2.6973,1,7.992,West
US-2023-169124,7/3/2022,Maria Bertelson,Furniture,0,54.3438,3,129.39,West
US-2023-100223,7/5/2022,Linda Southworth,Furniture,0.6,-348.6294,9,332.028,Central
US-2023-100223,7/5/2022,Linda Southworth,Office Supplies,0.8,-17.6607,9,11.394,Central
US-2023-100223,7/5/2022,Linda Southworth,Office Supplies,0.8,-10.4214,1,6.316,Central
US-2023-100223,7/5/2022,Linda Southworth,Office Supplies,0.2,5.6376,3,15.552,Central
US-2023-100223,7/5/2022,Linda Southworth,Office Supplies,0.2,11.2752,6,31.104,Central
US-2023-104388,7/5/2022,Damala Kotsonis,Technology,0,22.3888,4,79.96,Central
US-2023-101784,7/6/2022,Patrick O'Brill,Furniture,0.2,-13.7403,3,122.136,West
US-2023-124303,7/6/2022,Fred Hopkins,Office Supplies,0.7,-2.2586,2,2.946,East
US-2023-124303,7/6/2022,Fred Hopkins,Office Supplies,0.2,5.8203,3,16.056,East
US-2023-152492,7/6/2022,Angele Hood,Furniture,0.2,23.924,1,239.24,South
US-2023-105053,7/7/2022,Christine Sundaresam,Office Supplies,0.2,6.3336,3,17.472,East
US-2023-106824,7/7/2022,Annie Thurman,Office Supplies,0,0.1188,3,5.94,West
US-2023-155152,7/7/2022,Michael Paige,Technology,0,93.24,4,252,East
US-2023-169551,7/7/2022,Rob Lucas,Furniture,0.5,-45.3492,3,87.21,East
US-2023-169551,7/7/2022,Rob Lucas,Office Supplies,0.2,5.4432,3,15.552,East
US-2023-169551,7/7/2022,Rob Lucas,Office Supplies,0.2,1.0044,3,13.392,East
US-2023-169551,7/7/2022,Rob Lucas,Technology,0.2,4.8231,3,16.776,East
US-2023-169551,7/7/2022,Rob Lucas,Technology,0.2,85.787,2,527.92,East
US-2023-169551,7/7/2022,Rob Lucas,Technology,0.4,-113.998,2,683.988,East
US-2023-108560,7/8/2022,Jenna Caffey,Furniture,0,99.23,2,198.46,West
US-2023-108560,7/8/2022,Jenna Caffey,Office Supplies,0.2,7.8192,2,23.168,West
US-2023-108560,7/8/2022,Jenna Caffey,Office Supplies,0,385.3752,8,786.48,West
US-2023-108560,7/8/2022,Jenna Caffey,Technology,0,10.5,2,50,West
US-2023-111759,7/8/2022,Mathew Reese,Office Supplies,0,24.2696,2,52.76,West
US-2023-133249,7/8/2022,Sam Zeldin,Furniture,0,62.737,5,145.9,West
US-2023-134306,7/8/2022,Tamara Dahlen,Office Supplies,0,4.1472,2,12.96,East
US-2023-134306,7/8/2022,Tamara Dahlen,Office Supplies,0,3.0996,3,7.56,East
US-2023-134306,7/8/2022,Tamara Dahlen,Office Supplies,0,11.5432,2,24.56,East
US-2023-138464,7/8/2022,Vicky Freymann,Furniture,0,4.9104,3,15.84,West
US-2023-138464,7/8/2022,Vicky Freymann,Office Supplies,0,6.2016,3,18.24,West
US-2023-138464,7/8/2022,Vicky Freymann,Office Supplies,0,4.3296,4,13.12,West
US-2023-138464,7/8/2022,Vicky Freymann,Office Supplies,0.2,30.2316,3,86.376,West
US-2023-140480,7/8/2022,Harold Engle,Furniture,0,9.1954,2,39.98,East
US-2023-140480,7/8/2022,Harold Engle,Furniture,0,5.8744,4,83.92,East
US-2023-140480,7/8/2022,Harold Engle,Office Supplies,0,8.673,7,28.91,East
US-2023-140480,7/8/2022,Harold Engle,Office Supplies,0,45.487,5,174.95,East
US-2023-140480,7/8/2022,Harold Engle,Technology,0,58.179,5,141.9,East
US-2023-150189,7/8/2022,Vivek Gonzalez,Office Supplies,0,35.3346,6,75.18,West
US-2023-100209,7/9/2022,Tamara Dahlen,Office Supplies,0.7,-0.792,2,1.08,West
US-2023-115651,7/9/2022,Noel Staavos,Office Supplies,0.8,-146.16,9,58.464,Central
US-2023-115651,7/9/2022,Noel Staavos,Office Supplies,0.2,2.9835,5,8.84,Central
US-2023-121083,7/9/2022,Jamie Frazer,Office Supplies,0,48.8064,6,119.04,East
US-2023-121083,7/9/2022,Jamie Frazer,Office Supplies,0,134.652,5,274.8,East
US-2023-121083,7/9/2022,Jamie Frazer,Office Supplies,0,3.9128,4,195.64,East
US-2023-121083,7/9/2022,Jamie Frazer,Technology,0,74.8142,2,257.98,East
US-2023-132122,7/9/2022,John Huston,Office Supplies,0.2,14.3075,5,228.92,Central
US-2023-145128,7/9/2022,Sean Miller,Furniture,0,31.587,5,526.45,Central
US-2023-127460,7/10/2022,Frank Gastineau,Office Supplies,0.2,26.1156,6,298.464,Central
US-2023-128629,7/10/2022,Becky Pak,Furniture,0,7.9128,3,18.84,South
US-2023-169012,7/10/2022,Beth Fritzler,Office Supplies,0,10.8966,3,41.91,South
US-2023-127656,7/11/2022,Natalie Webber,Office Supplies,0,11.8248,4,30.32,Central
US-2023-136623,7/11/2022,Tom Stivers,Office Supplies,0.2,9.3125,5,29.8,West
US-2023-136623,7/11/2022,Tom Stivers,Technology,0.2,5.3964,6,71.952,West
US-2023-156818,7/11/2022,Joy Daniels,Technology,0,17.238,6,132.6,East
US-2023-162015,7/11/2022,Karen Bern,Office Supplies,0,43.706,5,168.1,West
US-2023-162015,7/11/2022,Karen Bern,Technology,0,244.6155,5,1287.45,West
US-2023-164959,7/11/2022,Katherine Nockton,Office Supplies,0,4.0749,3,8.67,West
US-2023-106047,7/12/2022,Cari Schnelling,Office Supplies,0.2,1.1925,1,3.816,East
US-2023-102155,7/13/2022,Rick Reed,Office Supplies,0,6.2376,2,13.56,Central
US-2023-102155,7/13/2022,Rick Reed,Office Supplies,0,93.6988,2,360.38,Central
US-2023-136364,7/13/2022,Mark Hamilton,Furniture,0.2,19.3392,9,91.008,East
US-2023-136364,7/13/2022,Mark Hamilton,Technology,0.4,-7.2589,1,39.594,East
US-2023-121048,7/14/2022,Toby Carlisle,Furniture,0,7.9128,3,18.84,West
US-2023-121048,7/14/2022,Toby Carlisle,Furniture,0,49.8042,3,276.69,West
US-2023-121048,7/14/2022,Toby Carlisle,Office Supplies,0,20.8568,4,71.92,West
US-2023-121048,7/14/2022,Toby Carlisle,Office Supplies,0.2,1.4456,2,4.448,West
US-2023-121048,7/14/2022,Toby Carlisle,Office Supplies,0,2.3312,4,4.96,West
US-2023-121048,7/14/2022,Toby Carlisle,Technology,0,19.7358,3,140.97,West
US-2023-121048,7/14/2022,Toby Carlisle,Technology,0.2,52.9173,3,470.376,West
US-2023-161935,7/14/2022,John Lee,Furniture,0.2,148.845,5,396.92,East
US-2023-161935,7/14/2022,John Lee,Office Supplies,0.2,2.132,5,13.12,East
US-2023-161935,7/14/2022,John Lee,Office Supplies,0.2,3.3524,2,9.248,East
US-2023-161935,7/14/2022,John Lee,Office Supplies,0.2,17.9592,7,239.456,East
US-2023-161935,7/14/2022,John Lee,Office Supplies,0.2,4.653,5,62.04,East
US-2023-161935,7/14/2022,John Lee,Technology,0.4,-377.9892,9,1889.946,East
US-2023-128951,7/15/2022,Ricardo Sperren,Furniture,0,157.1292,3,872.94,South
US-2023-128951,7/15/2022,Ricardo Sperren,Office Supplies,0,50.3832,3,179.94,South
US-2023-128951,7/15/2022,Ricardo Sperren,Office Supplies,0,6.2208,2,12.96,South
US-2023-164378,7/15/2022,Michelle Moray,Furniture,0.1,88.5528,6,664.146,East
US-2023-164378,7/15/2022,Michelle Moray,Office Supplies,0,1.9024,2,6.56,East
US-2023-164378,7/15/2022,Michelle Moray,Office Supplies,0,3.6018,3,7.83,East
US-2023-164378,7/15/2022,Michelle Moray,Office Supplies,0,4.3904,2,8.96,East
US-2023-164378,7/15/2022,Michelle Moray,Technology,0,8.799,2,41.9,East
US-2023-166142,7/15/2022,Magdelene Morse,Furniture,0.3,-48.7839,3,310.443,East
US-2023-166142,7/15/2022,Magdelene Morse,Office Supplies,0,13.0095,3,26.55,East
US-2023-109778,7/16/2022,Valerie Mitchum,Office Supplies,0.2,0.91,2,2.912,Central
US-2023-152842,7/16/2022,Natalie Fritzler,Furniture,0.2,15.147,3,242.352,South
US-2023-156909,7/16/2022,Sandra Flanagan,Furniture,0.3,-1.0196,2,71.372,East
US-2023-105046,7/17/2022,Bill Eplett,Furniture,0,14.4596,4,39.08,East
US-2023-105046,7/17/2022,Bill Eplett,Office Supplies,0,47.952,5,99.9,East
US-2023-105046,7/17/2022,Bill Eplett,Technology,0,67.495,2,269.98,East
US-2023-126662,7/17/2022,Alejandro Ballentine,Technology,0.2,89.997,2,479.984,West
US-2023-139948,7/17/2022,Shaun Weien,Furniture,0.2,2.1736,2,7.904,South
US-2023-142342,7/17/2022,Anthony Johnson,Furniture,0.15,210.735,5,1194.165,West
US-2023-142342,7/17/2022,Anthony Johnson,Office Supplies,0,28.95,5,57.9,West
US-2023-142342,7/17/2022,Anthony Johnson,Office Supplies,0,15.552,5,32.4,West
US-2023-142342,7/17/2022,Anthony Johnson,Office Supplies,0,0,2,10.56,West
US-2023-142573,7/18/2022,Maris LaWare,Furniture,0.2,-42.8967,3,311.976,West
US-2023-142573,7/18/2022,Maris LaWare,Furniture,0.2,10.098,2,161.568,West
US-2023-142573,7/18/2022,Maris LaWare,Furniture,0.5,-448.896,5,801.6,West
US-2023-142573,7/18/2022,Maris LaWare,Office Supplies,0.7,-6.1248,4,7.656,West
US-2023-142573,7/18/2022,Maris LaWare,Office Supplies,0.2,5.2312,2,16.096,West
US-2023-165358,7/18/2022,Seth Vernon,Furniture,0.3,-14.196,4,198.744,East
US-2023-165358,7/18/2022,Seth Vernon,Office Supplies,0.2,1.148,2,9.184,East
US-2023-165358,7/18/2022,Seth Vernon,Technology,0.4,69.9965,5,599.97,East
US-2023-108343,7/20/2022,Anthony Rawles,Furniture,0.1,25.4744,2,163.764,East
US-2023-108343,7/20/2022,Anthony Rawles,Furniture,0,31.2664,4,183.92,East
US-2023-108343,7/20/2022,Anthony Rawles,Office Supplies,0,6.4128,2,13.36,East
US-2023-118640,7/20/2022,Carlos Soltero,Furniture,0.6,-5.7148,1,8.792,Central
US-2023-118640,7/20/2022,Carlos Soltero,Office Supplies,0.2,8.714,2,69.712,Central
US-2023-122035,7/20/2022,Elizabeth Moffitt,Furniture,0,27.441,3,182.94,Central
US-2023-122035,7/20/2022,Elizabeth Moffitt,Office Supplies,0,112.4064,2,416.32,Central
US-2023-122035,7/20/2022,Elizabeth Moffitt,Office Supplies,0,20.21,5,43,Central
US-2023-122035,7/20/2022,Elizabeth Moffitt,Office Supplies,0,30.415,7,60.83,Central
US-2023-122035,7/20/2022,Elizabeth Moffitt,Office Supplies,0,6.8714,2,14.62,Central
US-2023-122035,7/20/2022,Elizabeth Moffitt,Technology,0,132.5898,3,389.97,Central
US-2023-150497,7/20/2022,Suzanne McNair,Office Supplies,0,331.191,2,735.98,Central
US-2023-103478,7/21/2022,Kelly Lampkin,Office Supplies,0.8,-4.5824,4,2.864,Central
US-2023-103478,7/21/2022,Kelly Lampkin,Office Supplies,0.8,-164.836,7,94.192,Central
US-2023-104731,7/21/2022,Anne McFarland,Furniture,0,69.6762,3,302.94,South
US-2023-104731,7/21/2022,Anne McFarland,Furniture,0,3.872,5,8.8,South
US-2023-104731,7/21/2022,Anne McFarland,Office Supplies,0,29.5626,6,101.94,South
US-2023-104731,7/21/2022,Anne McFarland,Office Supplies,0,5.7072,6,19.68,South
US-2023-104731,7/21/2022,Anne McFarland,Office Supplies,0,7.1712,3,14.94,South
US-2023-104731,7/21/2022,Anne McFarland,Office Supplies,0,11.586,2,231.72,South
US-2023-104731,7/21/2022,Anne McFarland,Technology,0,67.99,4,271.96,South
US-2023-118724,7/21/2022,Anthony Rawles,Office Supplies,0,1.6896,2,3.52,West
US-2023-118724,7/21/2022,Anthony Rawles,Technology,0.2,121.9644,9,1626.192,West
US-2023-123204,7/21/2022,Cari Schnelling,Office Supplies,0,4.5448,4,17.48,East
US-2023-123834,7/21/2022,Gene McClure,Furniture,0.3,-21.3264,4,124.404,Central
US-2023-127719,7/21/2022,Tamara Willingham,Office Supplies,0,3.1752,1,6.48,East
US-2023-145093,7/21/2022,Pete Takahito,Office Supplies,0.8,-3.3792,2,2.112,Central
US-2023-145429,7/21/2022,Shaun Weien,Furniture,0.2,22.5296,2,225.296,West
US-2023-145429,7/21/2022,Shaun Weien,Office Supplies,0.2,17.6232,3,50.352,West
US-2023-145429,7/21/2022,Shaun Weien,Office Supplies,0,7.6798,2,16.34,West
US-2023-158505,7/21/2022,Sarah Foster,Office Supplies,0,7.5371,1,25.99,West
US-2023-158505,7/21/2022,Sarah Foster,Technology,0.2,6.2937,9,71.928,West
US-2023-160465,7/21/2022,Sean Wendt,Office Supplies,0.7,-22.62,3,33.93,East
US-2023-160465,7/21/2022,Sean Wendt,Office Supplies,0.2,25.011,7,222.32,East
US-2023-160465,7/21/2022,Sean Wendt,Technology,0.4,-52.641,6,210.564,East
US-2023-106551,7/22/2022,Eric Barreto,Furniture,0.3,-75.192,4,526.344,Central
US-2023-109750,7/22/2022,Fred Hopkins,Technology,0,14.0859,3,29.97,East
US-2023-101721,7/23/2022,Maribeth Yedwab,Office Supplies,0.2,20.5764,3,63.312,Central
US-2023-103506,7/23/2022,Lisa Ryan,Office Supplies,0,19.872,4,41.4,East
US-2023-110940,7/23/2022,Annie Zypern,Office Supplies,0.2,15.192,4,121.536,Central
US-2023-117240,7/23/2022,Christine Phan,Office Supplies,0.2,4.2666,3,13.128,East
US-2023-118346,7/23/2022,Philisse Overcash,Technology,0,143.982,5,399.95,Central
US-2023-125367,7/23/2022,Nathan Mautz,Office Supplies,0.2,4.35,3,13.92,East
US-2023-133718,7/23/2022,Tracy Blumstein,Office Supplies,0.2,5.5071,3,15.192,West
US-2023-133718,7/23/2022,Tracy Blumstein,Office Supplies,0,27.9936,9,58.32,West
US-2023-169320,7/23/2022,Lena Hernandez,Office Supplies,0,5.4896,2,11.68,Central
US-2023-169320,7/23/2022,Lena Hernandez,Technology,0,11.1825,5,159.75,Central
US-2023-135013,7/24/2022,Harold Ryan,Technology,0.2,839.986,5,2399.96,West
US-2023-121293,7/25/2022,John Castell,Furniture,0.2,3.0144,4,20.096,East
US-2023-121293,7/25/2022,John Castell,Furniture,0.4,-34.647,1,138.588,East
US-2023-121293,7/25/2022,John Castell,Office Supplies,0.2,7.2576,4,20.736,East
US-2023-121293,7/25/2022,John Castell,Office Supplies,0.2,-25.992,5,259.92,East
US-2023-121293,7/25/2022,John Castell,Office Supplies,0.2,4.2471,3,37.752,East
US-2023-125640,7/25/2022,Dorothy Dickinson,Office Supplies,0.2,1.0738,1,3.304,East
